product_key,SKU_number,product_description,package_type,package_size,size,color,brand,category,subcategory,department,manufacturer,weight,unit_of_measure,unit_price_base
1623,SP001622,Here hit war fly. Former now more necessary. Capital foot establish take night able.,Pallet,Large,XL,PowderBlue,Puma,Sports,Sports Wear,Sports,Puma,5650,g,392.86
1624,SN001623,Language interest work challenge political trial stock.,Pallet,Large,S,Plum,Nike,Sports,Exercise Equipment,Sports,Nike,6051,g,11.95
1625,TM001624,Nice show stand large budget. Concern glass two month.,Envelope,Large,S,Orange,Mattel,Toys,Outdoor Toys,Toys,Mattel,1921,g,426.2
1626,FN001625,Television similar position several. Leg indicate some fly wife.,Envelope,X-Large,L,Orange,Nestle,Food,Snacks,Food,Nestle,1373,g,818.11
1627,SU001626,Tree hope situation perhaps Congress region. They particular second discuss success room agree.,Box,Medium,M,Fuchsia,Under Armour,Sports,Outdoor Gear,Sports,Under Armour,4314,g,495.88
1628,HI001627,History south popular explain election Congress fund. Way hundred natural impact character either.,Crate,X-Large,L,DarkSlateGray,IKEA,Home & Garden,Garden Tools,Home & Garden,IKEA,16451,g,818.52
1629,SA001628,Door front cup debate.,Bag,X-Large,XL,LightSeaGreen,Adidas,Sports,Exercise Equipment,Sports,Adidas,9156,g,75.68
1630,BH001629,Wait bar garden view cause authority tax. Purpose someone beat doctor city.,Bag,Small,N/A,GoldenRod,HarperCollins,Books,Non-Fiction,Books,HarperCollins,803,g,450.4
1631,BP001630,Discussion goal ground. Close tonight cover executive.,Pallet,Small,S,Yellow,Penguin,Books,Comics,Books,Penguin,865,g,658.59
1632,FK001631,Lot court camera bad from model painting sister.,Envelope,Small,XS,SlateGray,Kraft,Food,Beverages,Food,Kraft,1856,g,875.57
1633,SU001632,Draw movie data strong life fast player.,Box,Small,N/A,DodgerBlue,Under Armour,Sports,Outdoor Gear,Sports,Under Armour,3964,g,288.99
1634,FK001633,Reduce himself job budget activity here mouth. Western effort parent learn.,Envelope,Medium,L,Teal,Kraft,Food,Pantry,Food,Kraft,260,g,781.94
1635,HA001634,Enter site list unit. Discussion rather outside town. Before serve force wear.,Envelope,Large,N/A,GreenYellow,Ashley,Home & Garden,Decor,Home & Garden,Ashley,2964,g,728.34
1636,HW001635,Later effort best south. Again set whatever begin spend certainly range.,Pallet,X-Large,L,MediumPurple,Wayfair,Home & Garden,Bedding,Home & Garden,Wayfair,11692,g,642.08
1637,CN001636,Company spend every. Wonder conference product door near. Nation form wide fill worry study.,Envelope,Small,N/A,DimGray,Nike,Clothing,Pants,Clothing,Nike,765,g,129.25
1638,TH001637,Yard almost know. Person thousand especially exactly particularly audience.,Pallet,Large,L,Navy,Hasbro,Toys,Action Figures,Toys,Hasbro,373,g,534.2
1639,HA001638,Benefit control enter firm bit side. Keep marriage difficult get.,Envelope,Large,M,Wheat,Ashley,Home & Garden,Bedding,Home & Garden,Ashley,5476,g,299.01
1640,ES001639,Up order here certain before success. Without threat hand soon. Put especially open receive.,Box,Medium,XS,WhiteSmoke,Sony,Electronics,Gaming,Electronics,Sony,3997,g,102.14
1641,FK001640,Take foreign into idea. Discussion radio woman market drive dream other.,Crate,Medium,XL,MistyRose,Kraft,Food,Beverages,Food,Kraft,1756,g,50.12
1642,FK001641,Collection husband recently agree thousand.,Crate,Small,XL,Aquamarine,Kraft,Food,Snacks,Food,Kraft,852,g,103.92
1643,BP001642,Join Democrat decision owner much. Really century reduce member bag writer cell.,Crate,Small,N/A,OrangeRed,Penguin,Books,Non-Fiction,Books,Penguin,600,g,224.0
1644,EA001643,"Yet moment behind number.
Wind old system while shake so. Daughter represent several yes.",Box,Small,S,FireBrick,Apple,Electronics,Tablets,Electronics,Apple,2614,g,327.66
1645,FK001644,Piece throughout explain. Father body red cut. Next hair successful.,Box,X-Large,N/A,HoneyDew,Kraft,Food,Pantry,Food,Kraft,861,g,841.76
1646,SP001645,Section buy himself agent without trade. Behavior or service wrong ability far beyond nice.,Crate,Large,L,MediumAquaMarine,Puma,Sports,Team Sports,Sports,Puma,3856,g,578.34
1647,TL001646,As see even. Knowledge need money. Dinner method question choose discuss short.,Envelope,Small,S,DarkCyan,Lego,Toys,Board Games,Toys,Lego,2020,g,32.72
1648,BH001647,Pretty information brother per race. Partner win figure bad own sign.,Envelope,Medium,M,DarkGreen,HarperCollins,Books,Educational,Books,HarperCollins,1222,g,143.06
1649,SN001648,Peace ok general left. Feeling hotel off hit every. Ahead least child institution.,Box,Large,L,DarkBlue,Nike,Sports,Outdoor Gear,Sports,Nike,7683,g,951.66
1650,HA001649,Brother go give task store with. Whose also visit treat continue.,Pallet,Small,N/A,DeepSkyBlue,Ashley,Home & Garden,Kitchen,Home & Garden,Ashley,5113,g,609.8
1651,BP001650,Capital her carry. Manager yeah human care scene wind glass.,Crate,X-Large,L,Navy,Penguin,Books,Fiction,Books,Penguin,750,g,877.76
1652,ES001651,Like name pattern case measure a. Century but explain Mr. Business than parent brother.,Box,Large,XS,Gainsboro,Samsung,Electronics,Gaming,Electronics,Samsung,4193,g,839.9
1653,SU001652,Popular true sport next. Decide relate up wind.,Pallet,Small,XL,Yellow,Under Armour,Sports,Outdoor Gear,Sports,Under Armour,3796,g,870.86
1654,SN001653,Job society mind account product hand southern. Mr skin bring moment common.,Box,Large,N/A,Black,Nike,Sports,Team Sports,Sports,Nike,809,g,789.65
1655,SA001654,Hour sit girl agreement money successful. Dream head together rise we.,Bag,Large,M,GreenYellow,Adidas,Sports,Exercise Equipment,Sports,Adidas,1307,g,507.3
1656,HA001655,Visit miss writer pull. Add manager former physical actually. Responsibility range quickly ground.,Pallet,X-Large,XS,Beige,Ashley,Home & Garden,Furniture,Home & Garden,Ashley,11986,g,429.86
1657,EL001656,"Cell thing woman office. Buy simply move if level.
Use international move whatever.",Envelope,Medium,M,LightSteelBlue,LG,Electronics,Accessories,Electronics,LG,4322,g,912.17
1658,BL001657,National others begin wrong whom especially.,Bag,Large,XS,MidnightBlue,L'Oreal,Beauty,Fragrance,Beauty,L'Oreal,353,g,233.73
1659,SN001658,Discussion third increase produce information buy.,Envelope,X-Large,M,YellowGreen,Nike,Sports,Exercise Equipment,Sports,Nike,3159,g,453.15
1660,CZ001659,Care piece strong free friend. Section institution expert stand.,Bag,Small,M,LightSeaGreen,Zara,Clothing,Accessories,Clothing,Zara,270,g,427.99
1661,CA001660,You down main from follow others. Sense by family financial appear. Our three top pick entire.,Pallet,Large,S,DarkOliveGreen,Adidas,Clothing,Dresses,Clothing,Adidas,732,g,871.44
1662,SU001661,"Concern opportunity her boy within.
Remember risk security guess you center soon.",Bag,Small,XS,LightSteelBlue,Under Armour,Sports,Outdoor Gear,Sports,Under Armour,5524,g,65.97
1663,CH001662,Since risk other appear indeed audience. Save himself high morning peace stand.,Pallet,X-Large,N/A,BlueViolet,H&M,Clothing,Accessories,Clothing,H&M,690,g,646.12
1664,FN001663,Forget rather reason news certain. Message business consider keep.,Pallet,Small,XS,OldLace,Nestle,Food,Snacks,Food,Nestle,512,g,803.56
1665,SU001664,Type whom unit chance recently hair lead. Least oil if whose.,Pallet,Large,XL,MediumSpringGreen,Under Armour,Sports,Exercise Equipment,Sports,Under Armour,5897,g,426.28
1666,TM001665,Foot game why message. Reflect bar wind author case. Rich wrong back study than big who.,Crate,Large,S,LightSteelBlue,Mattel,Toys,Educational Toys,Toys,Mattel,564,g,849.66
1667,BH001666,Rich high loss wall food similar lay. Expect dark model. Story face station hot.,Bag,Large,XS,Wheat,HarperCollins,Books,Fiction,Books,HarperCollins,828,g,140.86
1668,HA001667,Summer business could sea health policy.,Bag,X-Large,M,Maroon,Ashley,Home & Garden,Furniture,Home & Garden,Ashley,18027,g,241.18
1669,HH001668,Beat single office until goal how. Wait operation term. Later see mention owner which bank.,Envelope,Large,N/A,Azure,HomeDepot,Home & Garden,Garden Tools,Home & Garden,HomeDepot,5844,g,667.66
1670,TH001669,Interesting across environment system.,Bag,X-Large,N/A,Chartreuse,Hasbro,Toys,Educational Toys,Toys,Hasbro,926,g,399.62
1671,HH001670,It quite strong recognize down sell floor.,Pallet,Medium,M,DarkKhaki,HomeDepot,Home & Garden,Decor,Home & Garden,HomeDepot,7310,g,920.49
1672,HA001671,Ball while statement sure organization. Enough stand also report use who media. They perhaps let.,Bag,Large,L,White,Ashley,Home & Garden,Garden Tools,Home & Garden,Ashley,1728,g,493.44
1673,BC001672,Deal require around understand sense article learn. Line in feel art down game key.,Box,X-Large,M,BlueViolet,Clinique,Beauty,Makeup,Beauty,Clinique,278,g,962.71
1674,HA001673,Beat hour before approach control. Again activity near us.,Envelope,Small,N/A,HotPink,Ashley,Home & Garden,Furniture,Home & Garden,Ashley,988,g,650.9
1675,EA001674,Push east allow brother always yeah plan. Rise maybe time. Focus both guess single.,Envelope,Small,S,PaleTurquoise,Apple,Electronics,Smartphones,Electronics,Apple,4324,g,738.48
1676,BH001675,Little could treat. Direction letter station tax.,Box,Large,N/A,Aquamarine,HarperCollins,Books,Non-Fiction,Books,HarperCollins,1525,g,826.79
1677,BC001676,Option deep once there. Consumer station continue ever former then present.,Box,Small,L,DarkOrange,Clinique,Beauty,Fragrance,Beauty,Clinique,338,g,231.48
1678,SN001677,Perform certain series car agree ahead ask near. Dinner southern travel foot. Lead share back wait.,Crate,Small,L,LightYellow,Nike,Sports,Team Sports,Sports,Nike,6174,g,83.58
1679,CZ001678,Easy player million lot true wide. Environmental person within.,Pallet,Medium,XS,Fuchsia,Zara,Clothing,Outerwear,Clothing,Zara,110,g,734.52
1680,SN001679,Hair dinner peace short later win their. Hope radio list sometimes drug pass upon.,Bag,Small,N/A,LemonChiffon,Nike,Sports,Team Sports,Sports,Nike,6871,g,181.23
1681,FG001680,Practice and building know. Spring send key place power reach project. Throw meeting central.,Box,Large,N/A,WhiteSmoke,General Mills,Food,Snacks,Food,General Mills,1954,g,555.08
1682,SA001681,Body consumer say think management support. Address instead heavy wear federal standard beautiful.,Pallet,Large,S,MediumSlateBlue,Adidas,Sports,Team Sports,Sports,Adidas,4960,g,205.17
1683,EL001682,Coach piece take protect. Official continue hospital perhaps might modern subject.,Bag,Large,N/A,LightSteelBlue,LG,Electronics,Audio,Electronics,LG,2718,g,427.06
1684,BL001683,Age performance know last. Business true scene. War thus interview really clearly add.,Crate,X-Large,M,Thistle,L'Oreal,Beauty,Makeup,Beauty,L'Oreal,235,g,21.27
1685,HH001684,Offer actually maybe. Season certain contain bring play.,Pallet,Small,L,FireBrick,HomeDepot,Home & Garden,Garden Tools,Home & Garden,HomeDepot,3123,g,650.81
1686,BR001685,Within nearly test. Reflect court common will a face what.,Pallet,Medium,M,OldLace,Random House,Books,Fiction,Books,Random House,1650,g,337.51
1687,FN001686,Organization pattern born yeah. Network free first when send.,Bag,Medium,M,MediumSpringGreen,Nestle,Food,Pantry,Food,Nestle,1150,g,9.94
1688,FG001687,Science stop even reflect write trade allow smile. Art again forward practice organization.,Box,Small,L,Thistle,General Mills,Food,Pantry,Food,General Mills,1246,g,758.16
1689,BE001688,Eye western lose possible house.,Pallet,X-Large,N/A,Blue,Estee Lauder,Beauty,Hair Care,Beauty,Estee Lauder,453,g,403.21
1690,HI001689,Popular discuss unit activity. Social others whole system.,Crate,Large,N/A,LightPink,IKEA,Home & Garden,Kitchen,Home & Garden,IKEA,6218,g,789.97
1691,FK001690,View building several rock yeah.,Crate,Small,L,Azure,Kellogg's,Food,Specialty,Food,Kellogg's,1780,g,149.05
1692,BR001691,Each prove wall begin.,Crate,Large,L,PaleTurquoise,Random House,Books,Educational,Books,Random House,1654,g,351.63
1693,SN001692,Evening turn soon tree general group. There marriage health add fast high conference.,Pallet,Small,L,PaleGoldenRod,Nike,Sports,Sports Wear,Sports,Nike,8407,g,980.6
1694,BH001693,Upon interesting gun positive itself what one. Toward coach ground near break magazine half local.,Bag,Large,N/A,DarkMagenta,HarperCollins,Books,Comics,Books,HarperCollins,730,g,778.45
1695,BL001694,Card bag wait. Vote discussion who program late professional ground.,Bag,Medium,L,CadetBlue,L'Oreal,Beauty,Fragrance,Beauty,L'Oreal,413,g,889.69
1696,BR001695,Degree example middle happy represent story. Bad plan forward red education firm court.,Envelope,X-Large,M,Tan,Random House,Books,Comics,Books,Random House,1023,g,810.97
1697,TL001696,Simply sense natural speech. Few blood top magazine general white. Focus top program economy.,Bag,X-Large,XL,SaddleBrown,Lego,Toys,Outdoor Toys,Toys,Lego,543,g,402.75
1698,TF001697,Well side service season situation across research.,Bag,Medium,XL,MediumBlue,Fisher-Price,Toys,Board Games,Toys,Fisher-Price,2341,g,317.66
1699,HW001698,Whatever model walk before seat ahead share increase. Office price treatment in better certain.,Pallet,Small,XS,Khaki,Wayfair,Home & Garden,Furniture,Home & Garden,Wayfair,16826,g,202.32
1700,TL001699,To far entire able decision anything his. Participant bill defense decision.,Envelope,Large,XL,LightSkyBlue,Lego,Toys,Board Games,Toys,Lego,584,g,486.75
1701,CN001700,Back site often floor enjoy. Strong kind although truth. Site fight take now others me page allow.,Pallet,Small,N/A,Bisque,Nike,Clothing,Shirts,Clothing,Nike,272,g,304.33
1702,HA001701,Night there from shoulder choice safe. Within really plant ago remember.,Bag,X-Large,S,Cyan,Ashley,Home & Garden,Garden Tools,Home & Garden,Ashley,7771,g,626.54
1703,BC001702,Movie seat be speech painting. Arm business born strong.,Pallet,Large,M,PaleVioletRed,Clinique,Beauty,Hair Care,Beauty,Clinique,143,g,545.02
1704,TH001703,Around answer side. What just interest become sort recently lose.,Box,Medium,S,Chocolate,Hasbro,Toys,Outdoor Toys,Toys,Hasbro,940,g,573.72
1705,FK001704,Away opportunity in take scientist within. Finish five character really education report.,Box,X-Large,M,BurlyWood,Kellogg's,Food,Snacks,Food,Kellogg's,608,g,58.26
1706,CA001705,I serious value operation central. If act enter company American industry other.,Bag,Medium,L,PaleVioletRed,Adidas,Clothing,Outerwear,Clothing,Adidas,938,g,574.96
1707,CA001706,Provide seek word. Argue box condition market prove so activity.,Pallet,Large,XS,LightSlateGray,Adidas,Clothing,Accessories,Clothing,Adidas,840,g,619.18
1708,FN001707,True able student. Bit staff personal sing phone. Tend side whom onto feeling exist marriage than.,Envelope,Small,N/A,FloralWhite,Nestle,Food,Snacks,Food,Nestle,1872,g,372.37
1709,HW001708,Card rule another industry happy. Traditional word kitchen energy similar single phone.,Crate,Large,XL,LightSalmon,Wayfair,Home & Garden,Kitchen,Home & Garden,Wayfair,14187,g,430.02
1710,HI001709,Current cold part. Enter look radio still arrive more tree.,Crate,Large,XL,SlateBlue,IKEA,Home & Garden,Kitchen,Home & Garden,IKEA,17521,g,931.87
1711,BL001710,"Herself talk Mr audience author clearly.
Next western along fact. Story those money century.",Box,Medium,L,MediumSlateBlue,L'Oreal,Beauty,Makeup,Beauty,L'Oreal,223,g,792.07
1712,CU001711,Site look either man. Despite team federal management give.,Crate,X-Large,S,LimeGreen,Uniqlo,Clothing,Shirts,Clothing,Uniqlo,245,g,506.05
1713,ES001712,Game say near common. Tend face money bank despite. Cover past area know ground boy blood former.,Crate,Large,XS,MediumAquaMarine,Samsung,Electronics,Audio,Electronics,Samsung,428,g,60.9
1714,BP001713,Threat figure book cause growth. Arrive name participant play mother laugh determine.,Crate,X-Large,M,MediumPurple,Penguin,Books,Non-Fiction,Books,Penguin,352,g,308.89
1715,CU001714,Operation nation range themselves budget off.,Bag,Large,M,LightGray,Uniqlo,Clothing,Outerwear,Clothing,Uniqlo,325,g,514.21
1716,TH001715,Strong short score war practice. Six top while president spring each poor.,Box,X-Large,L,PeachPuff,Hasbro,Toys,Action Figures,Toys,Hasbro,991,g,148.63
1717,FK001716,Level project us between plan reduce result. Cup bit could go figure.,Box,Small,XL,Lavender,Kraft,Food,Specialty,Food,Kraft,705,g,136.19
1718,BL001717,Scene total occur. Film success successful standard.,Crate,Small,L,LightGray,L'Oreal,Beauty,Hair Care,Beauty,L'Oreal,274,g,84.83
1719,HH001718,Area herself toward throw artist arm.,Crate,Large,XS,OrangeRed,HomeDepot,Home & Garden,Bedding,Home & Garden,HomeDepot,9638,g,928.01
1720,ES001719,Mrs human hair for. When huge ball east knowledge begin.,Crate,X-Large,XL,FloralWhite,Samsung,Electronics,Gaming,Electronics,Samsung,765,g,495.48
1721,FG001720,Big summer go agent these television scene field. Project bill low past best paper.,Box,X-Large,N/A,IndianRed,General Mills,Food,Beverages,Food,General Mills,1618,g,530.54
